location,file,box,male,female,duet,not_kiwi,other_label,close_call,ok_call,far_call,low_noise,medium_noise,high_noise,terrible_noise,trip_date
WD05,20220429_054500.WAV,"[480, 540]",false,false,true,false,,true,false,false,false,false,true,false,2022-05-27
WD05,20220429_070000.WAV,"[407, 453]",false,false,true,false,,true,false,false,false,true,false,false,2022-05-27
WD05,20220430_033000.WAV,"[352, 400]",false,false,true,false,,false,true,false,false,true,false,false,2022-05-27
WD05,20220430_043000.WAV,"[587, 615]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
WD05,20220504_033000.WAV,"[400, 425]",false,true,false,false,,false,true,false,true,false,false,false,2022-05-27
WD05,20220504_041500.WAV,"[762, 795]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
WD05,20220504_201500.WAV,"[317, 358]",false,false,true,false,,false,true,false,false,true,false,false,2022-05-27
WD05,20220505_054500.WAV,"[185, 205]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
WD05,20220505_190000.WAV,"[565, 585]",true,false,false,false,,false,false,true,true,false,false,false,2022-05-27
WD05,20220505_194500.WAV,"[767, 783]",false,false,false,true,,,,,,,,,2022-05-27
WD05,20220505_204500.WAV,"[210, 243]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
WD05,20220506_034500.WAV,"[352, 385]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
WD05,20220506_050000.WAV,"[502, 533]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
WD05,20220506_063000.WAV,"[342, 378]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
WD05,20220507_210000.WAV,"[75, 83]",false,false,false,true,,,,,,,,,2022-05-27
WD05,20220507_211500.WAV,"[625, 650]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
WD05,20220509_064500.WAV,"[627, 643]",true,false,false,false,,false,true,false,false,false,false,true,2022-05-27
WD05,20220511_024500.WAV,"[330, 375]",false,false,true,false,,false,true,false,true,false,false,false,2022-05-27
WD05,20220511_043000.WAV,"[475, 510]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
WD05,20220511_211500.WAV,"[677, 715]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
WD05,20220511_234500.WAV,"[675, 710]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
WD05,20220512_221500.WAV,"[855, 865]",false,false,false,true,,,,,,,,,2022-05-27
WD05,20220515_064500.WAV,"[682, 715]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
WD05,20220516_064500.WAV,"[417, 450]",true,false,false,false,,true,false,false,true,false,false,false,2022-05-27
WD05,20220520_204500.WAV,"[632, 648]",false,false,false,true,,,,,,,,,2022-05-27
WD05,20220522_004500.WAV,"[730, 753]",true,false,false,false,,true,false,false,false,false,true,false,2022-05-27
WD05,20220428_021500.WAV,"[227, 253]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
WD05,20220428_054500.WAV,"[492, 510]",false,true,false,false,,false,true,false,false,false,true,false,2022-05-27
WD05,20220430_024500.WAV,"[485, 518]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
WD05,20220430_043000.WAV,"[512, 553]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
WD05,20220430_191500.WAV,"[785, 810]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
WD05,20220501_044500.WAV,"[220, 250]",false,false,false,true,,,,,,,,,2022-05-27
WD05,20220505_054500.WAV,"[140, 168]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
WD05,20220505_190000.WAV,"[155, 185]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
WD05,20220505_194500.WAV,"[147, 173]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
WD05,20220506_050000.WAV,"[247, 268]",true,false,false,false,,false,false,true,true,false,false,false,2022-05-27
WD05,20220511_043000.WAV,"[370, 400]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
WD05,20220513_014500.WAV,"[372, 380]",false,false,false,true,,,,,,,,,2022-05-27
WD05,20220516_063000.WAV,"[817, 860]",false,false,false,true,,,,,,,,,2022-05-27
WD05,20220430_024500.WAV,"[395, 423]",true,false,false,false,,false,true,false,true,false,false,false,2022-05-27
WD05,20220506_050000.WAV,"[125, 140]",true,false,false,false,,false,true,false,false,false,true,false,2022-05-27
WD05,20220430_024500.WAV,"[342, 375]",true,false,false,false,,true,false,false,false,true,false,false,2022-05-27
WD05,20220511_003000.WAV,"[0, 15]",true,false,false,false,,false,false,true,false,false,true,false,2022-05-27
WD05,20220525_230000.WAV,"[362, 418]",false,false,true,false,,false,true,false,false,false,true,false,2022-05-27
WD05,20220526_190000.WAV,"[297, 310]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
WD05,20220526_190000.WAV,"[245, 273]",true,false,false,false,,false,true,false,false,true,false,false,2022-05-27
